"Gene"	"FC"	"FDR"	"pct.exp"
"1"	"CDH20"	-0.428747765022889	0.020407458278418	49.7659906396256
"3"	"CTNNA3"	-0.473391322962675	0.00659118068304995	57.8783151326053
"4"	"FAM135B"	0.456437504603898	0.0206543219409397	57.5663026521061
"5"	"FRYL"	-0.345809723271607	0.0327106903933358	58.814352574103
"6"	"GRIK1"	-0.564054700167611	0.00659118068304995	73.4789391575663
"7"	"KCNQ5"	0.323805354445126	0.0441274924325785	58.0343213728549
"8"	"LUZP2"	0.4181661343905	0.00659118068304995	78.003120124805
"9"	"MARCH1"	-0.321081703335605	0.0435722820737428	47.2698907956318
"10"	"MBP"	-0.503685024198833	0.00456206047818855	62.402496099844
"11"	"NCKAP5"	-0.309497164013912	0.0352574585355394	25.8970358814353
"12"	"NTM"	0.355051002313621	0.030260047613234	76.7550702028081
"13"	"PCDH9"	-0.648876011775361	2.95346686219134e-08	93.9157566302652
"14"	"RNF220"	-0.474789854906773	0.0263045220890733	28.393135725429
"15"	"RTN4"	-0.416797784292751	0.043734700426369	65.3666146645866
"16"	"SHISA9"	0.428216588746072	0.0435722820737428	45.2418096723869
"17"	"SLC24A3"	0.379798599534742	0.0352574585355394	59.1263650546022
"18"	"SRSF7"	0.329698955547209	0.0369332350173673	30.5772230889236
"19"	"ST18"	-0.540357780707548	0.000228534486809042	37.4414976599064
"20"	"TENM2"	-0.476427673199705	0.0216522170916659	62.5585023400936
"21"	"TMEM144"	-0.376133819716956	0.00126279494238887	32.6053042121685
